Lat,Lon,VSM,TAV,TAH,Tsoil,Tveg,VWC,S%,C%,VSM_err
49.4787,-98.0265,0.3209,264.81,231.37,19.5,19.5,1.99,0.3,0.4,0.0148
49.4787,-98.0213,0.2995,264.41,230.15,19.5,19.5,1.63,0.3,0.4,0.0135
49.4787,-98.0161,0.28,264.22,232.29,19.5,19.5,1.28,0.3,0.4,0.0283
49.4787,-98.0109,0.247,266.86,237.28,19.5,19.5,1.26,0.34,0.39,0.0208
49.4787,-98.0057,0.2362,269.47,240.4,19.6,19.6,1.54,0.41,0.36,0.0337
49.4787,-98.0005,0.2518,270.18,242.47,19.6,19.6,1.92,0.47,0.34,0.0426
49.4787,-97.9953,0.3016,270.72,244.91,19.6,19.6,2.34,0.48,0.34,0.0229
49.4787,-97.9901,0.2937,271.42,246.19,19.6,19.6,2.41,0.43,0.36,0.0694
49.4787,-97.985,0.248,272.09,244.96,19.6,19.6,1.96,0.37,0.38,0.0464
49.4787,-97.9798,0.211,271.69,242.62,19.6,19.6,1.24,0.33,0.4,0.021
49.4787,-97.9746,0.2105,269.54,239.35,19.6,19.6,1.07,0.31,0.41,0.0175
49.4787,-97.9694,0.2259,268.02,236.79,19.6,19.6,1.41,0.36,0.4,0.0221
49.4787,-97.9642,0.243,268.97,236.15,19.6,19.6,1.86,0.43,0.37,0.0136
49.4787,-97.959,0.2436,272.42,236.24,19.6,19.6,2.4,0.48,0.36,0.0164
49.4787,-97.9538,0.2173,274.92,236.13,19.6,19.6,2.41,0.51,0.34,0.0138
49.4787,-97.9487,0.2277,273.72,236.82,19.6,19.6,2.12,0.46,0.36,0.0133
49.4787,-97.9435,0.2383,272.89,239.67,19.6,19.6,2.05,0.4,0.38,0.0155
49.4787,-97.9383,0.2141,275.28,243.09,19.6,19.6,2.06,0.36,0.39,0.0139
49.4787,-97.9331,0.1917,278.9,243.98,19.6,19.6,2.4,0.33,0.4,0.0134
49.4787,-97.9279,0.1834,280.52,243.2,19.6,19.6,2.73,0.29,0.43,0.0138
49.4787,-97.9227,0.199,280.5,241.67,19.6,19.6,2.84,0.27,0.45,0.0125
49.4787,-97.9175,0.1948,279.06,240.85,19.6,19.6,2.79,0.25,0.49,0.0123
49.4787,-97.9123,0.2043,278.16,242.45,19.6,19.6,2.87,0.21,0.55,0.0683
49.4787,-97.9072,0.201,280.02,243.06,19.6,19.6,2.56,0.17,0.59,0.0625
49.4787,-97.902,0.1937,280.64,239.19,19.6,19.6,2.52,0.12,0.63,0.0579
49.4787,-97.8968,0.237,277.53,237.01,19.6,19.6,2.5,0.1,0.65,0.056
49.4787,-97.8916,0.2657,274.5,237.91,19.7,19.7,2.4,0.1,0.65,0.0465
49.4787,-97.8864,0.2809,273.21,237.68,19.7,19.7,2.25,0.1,0.65,0.0563
49.4787,-97.8812,0.2705,273.46,237.01,19.7,19.7,2.01,0.1,0.65,0.0334
49.4787,-97.876,0.2555,275.05,236.97,19.7,19.7,1.63,0.1,0.65,0.0331
49.4787,-97.8709,0.2431,277.2,238.03,19.8,19.8,1.67,0.1,0.65,0.0347
49.4787,-97.8657,0.2428,278.24,240.44,19.8,19.8,2.07,0.12,0.63,0.0129
49.4787,-97.8605,0.2476,279.09,242.64,19.8,19.8,2.55,0.13,0.61,0.0141
49.4787,-97.8553,0.2223,280.98,245.15,19.8,19.8,2.85,0.15,0.59,0.0169
49.4787,-97.8501,0.1868,281.32,247.21,19.8,19.8,2.57,0.17,0.57,0.0215
49.4787,-97.8449,0.2117,279.09,246.6,19.8,19.8,2.55,0.18,0.55,0.0168
49.4787,-97.8397,0.2251,277.27,244.95,19.8,19.8,2.13,0.19,0.54,0.0137
49.4787,-97.8345,0.1948,276.29,244.02,19.8,19.8,1.55,0.22,0.5,0.0137
49.4787,-97.8294,0.1841,274.59,242.25,19.8,19.8,1.1,0.23,0.49,0.0087
49.4787,-97.8242,0.191,273.03,240.55,19.8,19.8,0.93,0.22,0.49,0.01
49.4787,-97.819,0.2333,272.32,239.06,19.8,19.8,1.17,0.2,0.52,0.0167
49.4787,-97.8138,0.2571,271.99,236.23,19.8,19.8,1.21,0.16,0.57,0.0198
49.4787,-97.8086,0.237,272.57,232.79,19.8,19.8,0.81,0.14,0.6,0.0176
49.4787,-97.8034,0.2085,275.03,231.86,19.8,19.8,0.93,0.14,0.6,0.0129
49.4787,-97.7982,0.2141,277.58,231.74,19.8,19.8,1.58,0.13,0.61,0.0137
49.4787,-97.7931,0.2429,279.54,232.5,19.8,19.8,2.46,0.12,0.62,0.0189
49.4787,-97.7879,0.2773,279.94,233.5,19.8,19.8,3.05,0.1,0.64,0.0282
49.4787,-97.7827,0.2938,278.45,229.92,19.8,19.8,2.98,0.1,0.65,0.0237
49.4787,-97.7775,0.3112,276.53,222.46,19.8,19.8,2.86,0.1,0.65,0.0211
49.4787,-97.7723,0.3384,273.07,216.34,19.8,19.8,2.61,0.1,0.65,0.0298
49.4787,-97.7671,0.3732,268.53,213.88,19.8,19.8,2.39,0.1,0.65,0.0231
49.4787,-97.7619,0.4031,264.93,212.43,19.8,19.8,2.27,0.1,0.65,0.0246
49.4787,-97.7567,0.3961,262.35,211.19,19.8,19.8,2.11,0.1,0.65,0.0204
49.4787,-97.7516,0.4095,260.06,210.73,19.8,19.8,2.08,0.1,0.65,0.0214
49.4846,-98.1198,0.2136,273.56,246.8,19.6,19.6,1.82,0.27,0.44,0.0333
49.4846,-98.1146,0.2368,272.22,246.03,19.6,19.6,2.67,0.27,0.44,0.0152
49.4846,-98.1094,0.2737,270.01,246.53,19.6,19.6,3.32,0.27,0.44,0.0244
49.4846,-98.1043,0.3043,268.84,247.24,19.6,19.6,3.92,0.28,0.43,0.0233
49.4846,-98.0991,0.3032,267.51,247.41,19.6,19.6,3.62,0.29,0.41,0.0281
49.4846,-98.0939,0.2985,266.74,248.46,19.6,19.6,3.06,0.3,0.4,0.0255
49.4846,-98.0887,0.2982,266.04,250.13,19.6,19.6,2.5,0.3,0.4,0.0186
49.4846,-98.0835,0.3195,265.64,250.78,19.6,19.6,2.48,0.31,0.4,0.0234
49.4846,-98.0783,0.3695,265.86,249.74,19.6,19.6,2.77,0.34,0.39,0.0353
49.4846,-98.0731,0.3638,264.71,247.13,19.6,19.6,2.58,0.36,0.38,0.028
49.4846,-98.0679,0.3352,263.1,244.35,19.5,19.5,2.05,0.38,0.37,0.0221
49.4846,-98.0628,0.3177,262.31,241.67,19.5,19.5,1.74,0.37,0.38,0.0175
49.4846,-98.0576,0.3073,262.37,238.47,19.5,19.5,1.74,0.35,0.38,0.0173
49.4846,-98.0524,0.3038,263.96,235.26,19.5,19.5,1.91,0.36,0.38,0.0185
49.4846,-98.0472,0.3027,265.11,233.64,19.5,19.5,2.14,0.36,0.38,0.0166
49.4846,-98.042,0.2993,264.74,233.79,19.5,19.5,2.2,0.34,0.39,0.0179
49.4846,-98.0368,0.3149,264.48,234.02,19.5,19.5,2.33,0.32,0.39,0.0257
49.4846,-98.0316,0.3292,264.25,233.03,19.5,19.5,2.33,0.33,0.39,0.0221
49.4846,-98.0265,0.3434,263.99,230.9,19.5,19.5,2.19,0.35,0.38,0.0241
49.4846,-98.0213,0.33,263.3,228.91,19.5,19.5,1.9,0.36,0.38,0.0217
49.4846,-98.0161,0.3191,262.83,230.12,19.5,19.5,1.72,0.37,0.38,0.0154
49.4846,-98.0109,0.2743,265.19,233.9,19.5,19.5,1.51,0.41,0.36,0.0133
49.4846,-98.0057,0.2452,267.61,236.78,19.6,19.6,1.32,0.47,0.34,0.0255
49.4846,-98.0005,0.2401,267.87,238.84,19.6,19.6,1.26,0.51,0.33,0.0218
49.4846,-97.9953,0.248,267.93,241.29,19.6,19.6,1.62,0.51,0.33,0.0354
49.4846,-97.9901,0.2569,269.24,243.6,19.6,19.6,2.09,0.45,0.35,0.0547
49.4846,-97.985,0.2347,270.01,242.45,19.6,19.6,1.85,0.42,0.36,0.0403
49.4846,-97.9798,0.2244,269.12,238.9,19.6,19.6,1.63,0.39,0.37,0.0302
49.4846,-97.9746,0.2248,267.94,235.11,19.6,19.6,1.34,0.39,0.37,0.0227
49.4846,-97.9694,0.2178,268.16,232.98,19.6,19.6,1.18,0.44,0.36,0.0099
49.4846,-97.9642,0.2142,270.49,232.82,19.6,19.6,1.56,0.47,0.36,0.0139
49.4846,-97.959,0.2113,273.54,233.5,19.6,19.6,1.87,0.47,0.36,0.0146
49.4846,-97.9538,0.2216,274.17,234.86,19.6,19.6,1.93,0.46,0.37,0.0111
49.4846,-97.9487,0.252,272.31,237.28,19.6,19.6,1.9,0.4,0.4,0.0128
49.4846,-97.9435,0.2516,272.24,240.02,19.6,19.6,1.91,0.36,0.41,0.0156
49.4846,-97.9383,0.2327,274.31,242.64,19.6,19.6,1.93,0.31,0.43,0.0351
49.4846,-97.9331,0.2161,276.83,243.89,19.6,19.6,2.0,0.28,0.42,0.0122
49.4846,-97.9279,0.2304,277.83,243.68,19.6,19.6,2.31,0.27,0.44,0.0126
49.4846,-97.9227,0.2478,277.27,242.88,19.6,19.6,3.26,0.21,0.51,0.0186
49.4846,-97.9175,0.2797,274.42,242.55,19.6,19.6,3.82,0.16,0.57,0.024
49.4846,-97.9123,0.2866,274.06,243.31,19.6,19.6,3.99,0.13,0.62,0.0294
49.4846,-97.9072,0.2458,277.41,241.83,19.6,19.6,3.89,0.11,0.64,0.024
49.4846,-97.902,0.2488,277.91,237.97,19.6,19.6,3.2,0.1,0.65,0.0199
49.4846,-97.8968,0.2819,274.27,236.95,19.6,19.6,2.74,0.1,0.65,0.0584
49.4846,-97.8916,0.3138,272.68,238.93,19.7,19.7,2.52,0.1,0.65,0.0742
49.4846,-97.8864,0.3268,273.27,238.67,19.7,19.7,2.51,0.1,0.65,0.017
49.4846,-97.8812,0.3306,273.72,236.64,19.7,19.7,2.67,0.1,0.65,0.022
49.4846,-97.876,0.308,275.18,235.27,19.7,19.7,2.74,0.1,0.65,0.0183
49.4846,-97.8709,0.2731,277.34,236.35,19.8,19.8,2.63,0.1,0.65,0.0136
49.4846,-97.8657,0.2566,278.24,239.96,19.8,19.8,2.41,0.1,0.65,0.0158
49.4846,-97.8605,0.2325,277.99,242.16,19.8,19.8,1.89,0.1,0.65,0.0128
49.4846,-97.8553,0.1861,278.62,242.86,19.8,19.8,1.58,0.14,0.61,0.015
49.4846,-97.8501,0.1673,278.83,243.62,19.8,19.8,1.34,0.18,0.55,0.013
49.4846,-97.8449,0.1777,276.82,242.95,19.8,19.8,1.24,0.22,0.5,0.0232
49.4846,-97.8397,0.1951,275.17,241.65,19.8,19.8,1.33,0.24,0.47,0.0215
49.4846,-97.8345,0.2008,274.49,241.87,19.8,19.8,1.51,0.24,0.48,0.0237
49.4846,-97.8294,0.1876,273.42,241.6,19.8,19.8,1.37,0.23,0.49,0.0102
49.4846,-97.8242,0.2075,272.36,240.67,19.8,19.8,2.05,0.24,0.48,0.0114
49.4846,-97.819,0.2496,272.07,239.99,19.8,19.8,2.55,0.25,0.47,0.0172
49.4846,-97.8138,0.2493,272.76,238.75,19.8,19.8,2.35,0.24,0.47,0.0148
49.4846,-97.8086,0.2228,274.44,236.73,19.8,19.8,1.81,0.24,0.48,0.0288
49.4846,-97.8034,0.197,276.54,235.82,19.8,19.8,1.66,0.24,0.47,0.0259
49.4846,-97.7982,0.2095,278.19,235.96,19.8,19.8,2.1,0.23,0.49,0.0159
49.4846,-97.7931,0.2333,279.87,237.38,19.8,19.8,2.76,0.19,0.53,0.0207
49.4846,-97.7879,0.2698,280.39,237.72,19.8,19.8,3.32,0.14,0.59,0.0252
49.4846,-97.7827,0.3043,278.53,232.98,19.8,19.8,3.2,0.11,0.64,0.0303
49.4846,-97.7775,0.319,276.19,225.54,19.8,19.8,2.94,0.1,0.65,0.0256
49.4846,-97.7723,0.3213,274.01,219.46,19.8,19.8,2.6,0.1,0.65,0.027
49.4846,-97.7671,0.3573,269.09,215.08,19.8,19.8,2.32,0.1,0.65,0.0275
49.4846,-97.7619,0.4207,262.47,211.37,19.8,19.8,2.16,0.1,0.65,0.0288
49.4846,-97.7567,0.4327,257.68,209.01,19.8,19.8,1.9,0.1,0.65,0.0218
49.4846,-97.7516,0.4416,255.02,207.94,19.8,19.8,1.79,0.1,0.65,0.0251
49.4906,-98.1198,,274.15,249.03,19.6,19.6,4.0,0.26,0.45,
49.4906,-98.1146,,272.89,248.63,19.6,19.6,4.48,0.28,0.45,
49.4906,-98.1094,,270.09,248.96,19.6,19.6,4.73,0.3,0.44,
49.4906,-98.1043,,268.25,248.51,19.6,19.6,4.83,0.32,0.42,
49.4906,-98.0991,,266.84,247.01,19.6,19.6,4.12,0.33,0.41,
49.4906,-98.0939,0.2684,265.46,246.72,19.6,19.6,3.16,0.31,0.41,0.1369
49.4906,-98.0887,0.2809,264.14,247.58,19.6,19.6,2.87,0.29,0.43,0.0929
49.4906,-98.0835,0.3125,263.82,248.02,19.6,19.6,2.52,0.27,0.46,0.0644
49.4906,-98.0783,0.3524,264.23,246.93,19.6,19.6,2.53,0.3,0.44,0.0231
49.4906,-98.0731,0.3986,263.41,245.75,19.6,19.6,2.6,0.34,0.41,0.031
49.4906,-98.0679,0.3715,262.66,245.3,19.5,19.5,2.31,0.34,0.4,0.0294
49.4906,-98.0628,0.3168,262.7,244.11,19.5,19.5,2.03,0.36,0.38,0.0223
49.4906,-98.0576,0.3194,263.53,241.64,19.5,19.5,2.11,0.37,0.38,0.024
49.4906,-98.0524,0.3017,265.46,238.57,19.5,19.5,2.08,0.4,0.37,0.0194
49.4906,-98.0472,0.2781,266.16,236.66,19.5,19.5,1.84,0.39,0.37,0.0162
49.4906,-98.042,0.2834,264.85,236.34,19.5,19.5,1.71,0.38,0.37,0.0144
49.4906,-98.0368,0.2977,263.73,236.08,19.5,19.5,1.8,0.36,0.38,0.0193
49.4906,-98.0316,0.3102,263.21,234.16,19.5,19.5,1.78,0.36,0.38,0.0186
49.4906,-98.0265,0.2841,263.11,231.32,19.5,19.5,1.42,0.38,0.37,0.0106
49.4906,-98.0213,0.2797,262.74,229.53,19.5,19.5,1.15,0.38,0.37,0.0274
49.4906,-98.0161,0.2683,261.9,229.85,19.5,19.5,0.91,0.4,0.37,0.0184
49.4906,-98.0109,0.2654,262.96,231.13,19.5,19.5,0.89,0.44,0.35,0.0175
49.4906,-98.0057,0.2306,264.42,232.66,19.6,19.6,0.7,0.49,0.34,0.016
49.4906,-98.0005,0.226,264.23,234.26,19.6,19.6,0.63,0.55,0.32,0.0128
49.4906,-97.9953,0.2227,264.38,236.1,19.6,19.6,0.69,0.57,0.31,0.0137
49.4906,-97.9901,0.2135,266.97,237.28,19.6,19.6,0.94,0.52,0.33,0.0143
49.4906,-97.985,0.2026,270.04,235.87,19.6,19.6,1.27,0.5,0.33,0.0191
49.4906,-97.9798,0.2199,269.32,233.29,19.6,19.6,1.48,0.46,0.35,0.0271
49.4906,-97.9746,0.2513,267.03,231.36,19.6,19.6,1.49,0.43,0.38,0.0094
49.4906,-97.9694,0.2704,267.41,230.06,19.6,19.6,1.51,0.4,0.4,0.0115
49.4906,-97.9642,0.2322,270.57,230.01,19.6,19.6,1.29,0.39,0.4,0.0183
49.4906,-97.959,0.2052,272.48,231.18,19.6,19.6,1.1,0.4,0.39,0.0164
49.4906,-97.9538,0.2245,270.86,233.35,19.6,19.6,1.59,0.39,0.39,0.0111
49.4906,-97.9487,0.2678,269.5,235.96,19.6,19.6,2.03,0.37,0.4,0.0156
49.4906,-97.9435,0.2703,270.74,237.81,19.6,19.6,2.48,0.34,0.42,0.0175
49.4906,-97.9383,0.2705,272.39,239.46,19.6,19.6,2.36,0.31,0.44,0.0159
49.4906,-97.9331,0.2713,273.57,241.21,19.6,19.6,2.08,0.25,0.47,0.045
49.4906,-97.9279,0.2701,274.3,242.11,19.6,19.6,1.9,0.2,0.52,0.0376
49.4906,-97.9227,0.2802,274.52,241.86,19.6,19.6,2.58,0.16,0.57,0.0733
49.4906,-97.9175,0.2906,273.43,241.78,19.6,19.6,3.29,0.12,0.62,0.1347
49.4906,-97.9123,0.291,273.12,241.55,19.6,19.6,3.46,0.1,0.65,0.0261
49.4906,-97.9072,0.2611,275.04,239.8,19.6,19.6,3.11,0.1,0.65,0.0238
49.4906,-97.902,0.2562,275.59,236.65,19.6,19.6,2.24,0.1,0.65,0.0149
49.4906,-97.8968,0.2879,272.77,235.8,19.6,19.6,2.08,0.1,0.65,0.0464
49.4906,-97.8916,0.3062,271.76,237.32,19.7,19.7,2.07,0.1,0.65,0.0174
49.4906,-97.8864,0.3084,272.93,237.48,19.7,19.7,2.31,0.11,0.64,0.0157
49.4906,-97.8812,0.3179,273.77,235.86,19.7,19.7,2.77,0.12,0.62,0.0205
49.4906,-97.876,0.3125,275.06,233.97,19.7,19.7,3.21,0.13,0.61,0.0261
49.4906,-97.8709,0.2666,276.64,234.01,19.8,19.8,2.79,0.14,0.6,0.0208
49.4906,-97.8657,0.2452,276.41,236.37,19.8,19.8,2.08,0.13,0.62,0.0337
49.4906,-97.8605,0.2384,274.61,238.15,19.8,19.8,1.23,0.12,0.63,0.0186
49.4906,-97.8553,0.2255,274.25,238.82,19.8,19.8,0.75,0.13,0.61,0.0133
49.4906,-97.8501,0.2009,275.44,239.7,19.8,19.8,1.0,0.17,0.56,0.0172
49.4906,-97.8449,0.2108,274.66,239.14,19.8,19.8,1.44,0.23,0.49,0.0193
49.4906,-97.8397,0.2183,273.52,237.62,19.8,19.8,1.6,0.26,0.45,0.0243
49.4906,-97.8345,0.2134,273.17,237.81,19.8,19.8,1.67,0.24,0.47,0.0135
49.4906,-97.8294,0.2048,272.59,238.27,19.8,19.8,1.68,0.22,0.5,0.0111
49.4906,-97.8242,0.2079,272.05,238.04,19.8,19.8,2.06,0.22,0.5,0.014
49.4906,-97.819,0.2567,272.02,237.96,19.8,19.8,2.7,0.2,0.52,0.0206
49.4906,-97.8138,0.2889,272.61,237.53,19.8,19.8,2.93,0.21,0.51,0.0199
49.4906,-97.8086,0.2669,274.1,236.4,19.8,19.8,2.6,0.22,0.5,0.0184
49.4906,-97.8034,0.243,276.18,235.9,19.8,19.8,2.38,0.23,0.49,0.014
49.4906,-97.7982,0.239,277.93,235.95,19.8,19.8,2.63,0.23,0.49,0.0156
49.4906,-97.7931,0.2557,279.63,236.5,19.8,19.8,3.0,0.2,0.53,0.0202
49.4906,-97.7879,0.2772,278.96,234.28,19.8,19.8,3.18,0.15,0.58,0.0226
49.4906,-97.7827,0.2985,276.63,227.76,19.8,19.8,2.81,0.11,0.63,0.0198
49.4906,-97.7775,0.3012,273.97,220.82,19.8,19.8,2.24,0.1,0.65,0.0166
49.4906,-97.7723,0.3155,269.67,215.61,19.8,19.8,1.68,0.1,0.65,0.0287
49.4906,-97.7671,0.3403,263.97,211.73,19.8,19.8,1.16,0.1,0.65,0.029
49.4906,-97.7619,0.3705,259.46,208.15,19.8,19.8,1.01,0.1,0.65,0.0242
49.4906,-97.7567,0.3885,256.6,205.06,19.8,19.8,0.95,0.1,0.65,0.0245
49.4906,-97.7516,0.3982,254.96,203.01,19.8,19.8,0.89,0.1,0.65,0.0222
49.4966,-98.1198,0.2209,274.61,251.54,19.6,19.6,4.16,0.41,0.37,0.0278
49.4966,-98.1146,0.2375,273.31,250.22,19.6,19.6,4.31,0.44,0.36,0.029
49.4966,-98.1094,0.2632,270.19,250.04,19.6,19.6,3.79,0.47,0.35,0.0295
49.4966,-98.1043,0.2603,268.67,250.21,19.6,19.6,3.08,0.5,0.34,0.0218
49.4966,-98.0991,0.2413,268.02,248.79,19.6,19.6,2.91,0.49,0.34,0.0819
49.4966,-98.0939,0.2392,266.63,247.28,19.6,19.6,2.16,0.44,0.37,0.0415
49.4966,-98.0887,0.2546,264.77,246.63,19.6,19.6,2.71,0.37,0.41,0.0734
49.4966,-98.0835,0.2762,263.44,246.21,19.6,19.6,3.56,0.33,0.43,0.1845
49.4966,-98.0783,0.3165,263.06,245.65,19.6,19.6,4.04,0.32,0.43,
49.4966,-98.0731,0.3431,262.78,245.51,19.6,19.6,4.56,0.34,0.4,0.0584
49.4966,-98.0679,0.3379,262.32,245.62,19.5,19.5,3.77,0.36,0.39,0.0548
49.4966,-98.0628,0.349,261.99,244.64,19.5,19.5,3.44,0.36,0.38,0.04
49.4966,-98.0576,0.3106,262.24,242.29,19.5,19.5,3.71,0.36,0.38,0.196
49.4966,-98.0524,0.2795,263.86,239.21,19.5,19.5,3.4,0.38,0.37,0.2078
49.4966,-98.0472,0.2638,264.68,237.61,19.5,19.5,3.13,0.37,0.38,0.1013
49.4966,-98.042,0.2735,263.82,236.88,19.5,19.5,2.89,0.35,0.38,0.0971
49.4966,-98.0368,0.281,262.95,235.71,19.5,19.5,2.28,0.34,0.39,0.0604
49.4966,-98.0316,0.2902,263.04,233.37,19.5,19.5,1.74,0.32,0.39,0.0158
49.4966,-98.0265,,264.3,230.62,19.5,19.5,1.26,0.32,0.39,
49.4966,-98.0213,,264.51,229.61,19.5,19.5,1.2,0.33,0.39,
49.4966,-98.0161,,262.61,230.35,19.5,19.5,1.34,0.32,0.39,
49.4966,-98.0109,0.2772,261.54,230.53,19.5,19.5,1.31,0.33,0.37,0.0307
49.4966,-98.0057,,261.5,230.49,19.6,19.6,0.99,0.37,0.34,
49.4966,-98.0005,0.2585,260.47,230.84,19.6,19.6,0.41,0.42,0.32,0.011
49.4966,-97.9953,0.2545,259.34,231.75,19.6,19.6,0.32,0.45,0.32,0.0093
49.4966,-97.9901,0.2368,261.21,232.43,19.6,19.6,0.4,0.48,0.33,0.0103
49.4966,-97.985,0.2209,266.27,231.01,19.6,19.6,0.84,0.42,0.38,0.0164
49.4966,-97.9798,0.2633,268.47,229.15,19.6,19.6,1.45,0.34,0.44,0.0122
49.4966,-97.9746,0.3071,267.26,228.4,19.6,19.6,1.76,0.3,0.48,0.0177
49.4966,-97.9694,0.3152,266.34,227.75,19.6,19.6,1.61,0.26,0.49,0.0147
49.4966,-97.9642,0.2688,267.49,228.23,19.6,19.6,1.12,0.28,0.47,0.021
49.4966,-97.959,0.2338,269.06,230.19,19.6,19.6,0.95,0.31,0.42,0.0141
49.4966,-97.9538,0.242,267.9,232.52,19.6,19.6,1.28,0.36,0.38,0.0204
49.4966,-97.9487,0.2762,266.86,234.17,19.6,19.6,2.11,0.39,0.39,0.0147
49.4966,-97.9435,0.2934,268.81,235.39,19.6,19.6,2.71,0.33,0.43,0.0232
49.4966,-97.9383,0.2893,271.08,236.66,19.6,19.6,2.53,0.25,0.5,0.0195
49.4966,-97.9331,0.298,271.73,238.31,19.6,19.6,2.91,0.17,0.57,0.0908
49.4966,-97.9279,0.3174,270.36,240.02,19.6,19.6,2.75,0.13,0.62,0.0683
49.4966,-97.9227,0.3381,269.43,240.88,19.6,19.6,3.01,0.1,0.64,0.1067
49.4966,-97.9175,0.3319,269.52,241.0,19.6,19.6,3.08,0.1,0.65,0.0965
49.4966,-97.9123,0.3209,270.24,239.64,19.6,19.6,2.57,0.11,0.64,0.0757
49.4966,-97.9072,0.288,271.38,237.56,19.6,19.6,2.16,0.13,0.62,0.0483
49.4966,-97.902,0.278,271.67,235.57,19.6,19.6,1.86,0.16,0.58,0.0363
49.4966,-97.8968,0.2915,270.49,234.86,19.6,19.6,1.94,0.18,0.56,0.0434
49.4966,-97.8916,0.3113,271.09,235.78,19.7,19.7,2.26,0.19,0.54,0.016
49.4966,-97.8864,0.307,272.8,236.65,19.7,19.7,2.55,0.21,0.52,0.0191
49.4966,-97.8812,0.3062,273.86,235.77,19.7,19.7,3.05,0.22,0.5,0.0291
49.4966,-97.876,0.2887,274.67,233.69,19.7,19.7,3.36,0.24,0.48,0.0231
49.4966,-97.8709,0.2434,274.66,231.77,19.8,19.8,2.77,0.24,0.48,0.0183
49.4966,-97.8657,0.2369,272.75,231.89,19.8,19.8,1.81,0.21,0.51,0.0302
49.4966,-97.8605,0.2441,270.96,233.45,19.8,19.8,1.19,0.17,0.56,0.0194
49.4966,-97.8553,0.2467,272.0,235.85,19.8,19.8,1.18,0.13,0.62,0.0176
49.4966,-97.8501,0.2564,273.66,237.78,19.8,19.8,1.66,0.12,0.62,0.0281
49.4966,-97.8449,0.2777,273.07,237.03,19.8,19.8,2.28,0.15,0.59,0.0189
49.4966,-97.8397,0.2838,272.5,235.25,19.8,19.8,2.15,0.16,0.57,0.0189
49.4966,-97.8345,0.2574,271.68,234.88,19.8,19.8,1.6,0.16,0.57,0.0272
49.4966,-97.8294,0.2448,270.53,234.64,19.8,19.8,0.95,0.15,0.59,0.0128
49.4966,-97.8242,0.2595,270.35,234.16,19.8,19.8,1.21,0.14,0.6,0.017
49.4966,-97.819,0.3011,270.6,234.18,19.8,19.8,2.01,0.14,0.6,0.0197
49.4966,-97.8138,0.3601,271.51,233.51,19.8,19.8,2.69,0.13,0.62,0.025
49.4966,-97.8086,0.338,273.87,231.82,19.8,19.8,2.86,0.11,0.63,0.019
49.4966,-97.8034,0.294,276.6,231.04,19.8,19.8,2.74,0.13,0.61,0.017
49.4966,-97.7982,0.2739,278.15,230.87,19.8,19.8,2.77,0.14,0.6,0.0187
49.4966,-97.7931,0.2816,277.89,229.91,19.8,19.8,2.83,0.13,0.61,0.022
49.4966,-97.7879,0.3227,275.12,227.32,19.8,19.8,2.91,0.11,0.63,0.0209
49.4966,-97.7827,0.3455,271.84,222.38,19.8,19.8,2.54,0.1,0.65,0.021
49.4966,-97.7775,0.3307,269.41,217.68,19.8,19.8,1.84,0.1,0.65,0.0174
49.4966,-97.7723,0.3233,266.54,215.29,19.8,19.8,1.14,0.1,0.65,0.0233
49.4966,-97.7671,0.3295,262.76,213.45,19.8,19.8,0.6,0.1,0.65,0.0171
49.4966,-97.7619,0.3545,259.92,211.07,19.8,19.8,0.56,0.1,0.65,0.0169
49.4966,-97.7567,0.3677,258.67,208.67,19.8,19.8,0.58,0.1,0.65,0.0183
49.4966,-97.7516,0.3742,258.15,206.36,19.8,19.8,0.59,0.1,0.65,0.0178
49.5026,-98.1198,0.2144,275.05,252.74,19.6,19.6,3.3,0.53,0.32,0.0201
49.5026,-98.1146,0.2314,274.13,251.08,19.6,19.6,3.18,0.55,0.32,0.0211
49.5026,-98.1094,0.2531,270.9,249.74,19.6,19.6,2.67,0.58,0.31,0.0237
49.5026,-98.1043,0.2631,268.41,248.66,19.6,19.6,2.32,0.58,0.31,0.0161
49.5026,-98.0991,0.2562,266.61,246.98,19.6,19.6,1.81,0.56,0.31,0.0131
49.5026,-98.0939,0.2568,264.73,245.63,19.6,19.6,1.67,0.51,0.33,0.0383
49.5026,-98.0887,0.2713,263.3,245.0,19.6,19.6,2.38,0.48,0.34,0.0603
49.5026,-98.0835,0.289,262.4,244.8,19.6,19.6,3.07,0.47,0.35,0.1163
49.5026,-98.0783,0.3141,261.52,244.25,19.6,19.6,3.58,0.47,0.35,0.2619
49.5026,-98.0731,0.3215,260.12,243.64,19.6,19.6,3.97,0.48,0.34,
49.5026,-98.0679,0.3058,259.16,243.02,19.5,19.5,3.51,0.44,0.35,0.1503
49.5026,-98.0628,0.2834,258.48,241.45,19.5,19.5,3.18,0.42,0.36,0.2056
49.5026,-98.0576,0.2693,258.26,238.85,19.5,19.5,2.98,0.44,0.35,0.1282
49.5026,-98.0524,0.262,259.83,236.24,19.5,19.5,3.02,0.39,0.37,0.1216
49.5026,-98.0472,0.2592,261.19,235.23,19.5,19.5,3.67,0.36,0.38,0.1353
49.5026,-98.042,0.2709,260.94,234.95,19.5,19.5,3.7,0.33,0.39,0.3212
49.5026,-98.0368,,260.37,234.36,19.5,19.5,3.67,0.31,0.4,
49.5026,-98.0316,,260.84,232.75,19.5,19.5,3.32,0.33,0.39,
